Kind,Name,AvgCyclomatic,CountLine,CountLineCode
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/src/java/org/apache/cassandra/dht/BootStrapper.java",2,254,195
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/src/java/org/apache/cassandra/dht/Bounds.java",1,94,56
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/src/java/org/apache/cassandra/dht/BytesToken.java",1,62,36
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/src/java/org/apache/cassandra/dht/CollatingOrderPreservingPartitioner.java",1,155,102
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/src/java/org/apache/cassandra/dht/IPartitioner.java",0,83,15
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/src/java/org/apache/cassandra/dht/OrderPreservingPartitioner.java",1,168,117
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/src/java/org/apache/cassandra/dht/RandomPartitioner.java",1,120,79
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/src/java/org/apache/cassandra/dht/Range.java",2,261,160
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/src/java/org/apache/cassandra/dht/StringToken.java",1,35,14
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/src/java/org/apache/cassandra/dht/Token.java",1,96,62
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/src/java/org/apache/cassandra/gms/ApplicationState.java",1,104,55
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/src/java/org/apache/cassandra/gms/EndPointState.java",1,216,150
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/src/java/org/apache/cassandra/gms/FailureDetector.java",1,279,209
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/src/java/org/apache/cassandra/gms/FailureDetectorMBean.java",0,24,5
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/src/java/org/apache/cassandra/gms/GossipDigest.java",1,109,73
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/src/java/org/apache/cassandra/gms/GossipDigestAck2Message.java",1,75,41
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/src/java/org/apache/cassandra/gms/GossipDigestAckMessage.java",1,100,61
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/src/java/org/apache/cassandra/gms/GossipDigestSynMessage.java",1,180,132
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/src/java/org/apache/cassandra/gms/Gossiper.java",3,1066,760
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/src/java/org/apache/cassandra/gms/HeartBeatState.java",1,88,52
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/src/java/org/apache/cassandra/gms/IEndPointStateChangePublisher.java",0,39,6
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/src/java/org/apache/cassandra/gms/IEndPointStateChangeSubscriber.java",0,48,9
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/src/java/org/apache/cassandra/gms/IFailureDetectionEventListener.java",0,37,6
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/src/java/org/apache/cassandra/gms/IFailureDetector.java",0,75,11
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/src/java/org/apache/cassandra/gms/IFailureNotification.java",0,27,7
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/src/java/org/apache/cassandra/gms/JoinMessage.java",1,61,35
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/src/java/org/apache/cassandra/gms/PureRandom.java",3,81,47
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/src/java/org/apache/cassandra/gms/VersionGenerator.java",1,36,10
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/src/java/org/apache/cassandra/hadoop/ColumnFamilyInputFormat.java",2,218,146
