Kind,Name,AvgCyclomatic,CountLine,CountLineCode
Public Constructor,"org.apache.hadoop.zebra.io.ColumnGroup.Reader.CGRangeSplit.CGRangeSplit",,3,2
Public Method,"org.apache.hadoop.zebra.io.ColumnGroup.Reader.CGRangeSplit.readFields",,4,4
Public Method,"org.apache.hadoop.zebra.io.ColumnGroup.Reader.CGRangeSplit.write",,4,4
Public Static Class,"org.apache.hadoop.zebra.io.ColumnGroup.Reader.CGRowSplit",2,88,80
Constructor,"org.apache.hadoop.zebra.io.ColumnGroup.Reader.CGRowSplit.CGRowSplit",,16,15
Public Constructor,"org.apache.hadoop.zebra.io.ColumnGroup.Reader.CGRowSplit.CGRowSplit",,3,2
Public Method,"org.apache.hadoop.zebra.io.ColumnGroup.Reader.CGRowSplit.readFields",,19,19
Public Method,"org.apache.hadoop.zebra.io.ColumnGroup.Reader.CGRowSplit.toString",,17,16
Public Method,"org.apache.hadoop.zebra.io.ColumnGroup.Reader.CGRowSplit.write",,14,14
Class,"org.apache.hadoop.zebra.io.ColumnGroup.Reader.CGScanner",3,289,255
Constructor,"org.apache.hadoop.zebra.io.ColumnGroup.Reader.CGScanner.CGScanner",,14,14
Constructor,"org.apache.hadoop.zebra.io.ColumnGroup.Reader.CGScanner.CGScanner",,12,6
Constructor,"org.apache.hadoop.zebra.io.ColumnGroup.Reader.CGScanner.CGScanner",,15,15
Private Class,"org.apache.hadoop.zebra.io.ColumnGroup.Reader.CGScanner.TFileScannerInfo",1,21,20
Constructor,"org.apache.hadoop.zebra.io.ColumnGroup.Reader.CGScanner.TFileScannerInfo.TFileScannerInfo",,7,7
Method,"org.apache.hadoop.zebra.io.ColumnGroup.Reader.CGScanner.TFileScannerInfo.getTFileScanner",,8,8
Public Method,"org.apache.hadoop.zebra.io.ColumnGroup.Reader.CGScanner.advance",,19,19
Public Method,"org.apache.hadoop.zebra.io.ColumnGroup.Reader.CGScanner.advanceCG",,16,16
Public Method,"org.apache.hadoop.zebra.io.ColumnGroup.Reader.CGScanner.atEnd",,3,3
Public Method,"org.apache.hadoop.zebra.io.ColumnGroup.Reader.CGScanner.close",,17,16
Public Method,"org.apache.hadoop.zebra.io.ColumnGroup.Reader.CGScanner.getCGKey",,3,3
Public Method,"org.apache.hadoop.zebra.io.ColumnGroup.Reader.CGScanner.getCGValue",,7,7
Public Method,"org.apache.hadoop.zebra.io.ColumnGroup.Reader.CGScanner.getKey",,6,6
Public Method,"org.apache.hadoop.zebra.io.ColumnGroup.Reader.CGScanner.getProjection",,3,3
