Kind,Name,AvgCyclomatic,CountLineCode,CountLine
Protected Method,"org.apache.wicket.util.string.interpolator.MapVariableInterpolator.getValue",,4,11
Public Static Method,"org.apache.wicket.util.string.interpolator.MapVariableInterpolator.interpolate",,4,13
Public Method,"org.apache.wicket.util.string.interpolator.MapVariableInterpolator.setVariables",,4,10
Public Class,"org.apache.wicket.util.string.interpolator.PropertyVariableInterpolator",1,22,69
Private Constructor,"org.apache.wicket.util.string.interpolator.PropertyVariableInterpolator.PropertyVariableInterpolator",,5,13
Protected Method,"org.apache.wicket.util.string.interpolator.PropertyVariableInterpolator.getValue",,5,12
Public Static Method,"org.apache.wicket.util.string.interpolator.PropertyVariableInterpolator.interpolate",,8,21
Public Class,"org.apache.wicket.util.string.interpolator.PropertyVariableInterpolatorTest",1,22,36
Private Static Class,"org.apache.wicket.util.string.interpolator.PropertyVariableInterpolatorTest.TestClass",1,8,9
Public Constructor,"org.apache.wicket.util.string.interpolator.PropertyVariableInterpolatorTest.TestClass.TestClass",,4,4
Public Method,"org.apache.wicket.util.string.interpolator.PropertyVariableInterpolatorTest.testWithValue",,6,9
Public Method,"org.apache.wicket.util.string.interpolator.PropertyVariableInterpolatorTest.testWithoutValue",,5,8
Public Class,"org.apache.wicket.util.string.interpolator.SystemVariableInterpolator",1,7,19
Public Constructor,"org.apache.wicket.util.string.interpolator.SystemVariableInterpolator.SystemVariableInterpolator",,4,10
Public Abstract Class,"org.apache.wicket.util.string.interpolator.VariableInterpolator",3,74,153
Public Constructor,"org.apache.wicket.util.string.interpolator.VariableInterpolator.VariableInterpolator",,4,10
Public Constructor,"org.apache.wicket.util.string.interpolator.VariableInterpolator.VariableInterpolator",,5,16
Protected Abstract Method,"org.apache.wicket.util.string.interpolator.VariableInterpolator.getValue",,1,8
Private Method,"org.apache.wicket.util.string.interpolator.VariableInterpolator.lowerPositive",,9,9
Public Method,"org.apache.wicket.util.string.interpolator.VariableInterpolator.toString",,50,83
Public Class,"org.apache.wicket.util.string.interpolator.VariableInterpolatorTest",1,29,46
Public Method,"org.apache.wicket.util.string.interpolator.VariableInterpolatorTest.testWithValue",,7,10
Public Method,"org.apache.wicket.util.string.interpolator.VariableInterpolatorTest.testWithoutValue",,6,9
Public Method,"org.apache.wicket.util.string.interpolator.VariableInterpolatorTest.testWithoutValueAndException",,13,17
Package,"org.apache.wicket.util.template",1,468,1135
Public Class,"org.apache.wicket.util.template.CssTemplate",1,19,49
Public Constructor,"org.apache.wicket.util.template.CssTemplate.CssTemplate",,4,10
Public Method,"org.apache.wicket.util.template.CssTemplate.getAfterTemplateContents",,4,7
Public Method,"org.apache.wicket.util.template.CssTemplate.getBeforeTemplateContents",,4,7
Public Method,"org.apache.wicket.util.template.CssTemplate.interpolate",,4,12
Public Class,"org.apache.wicket.util.template.JavaScriptTemplate",1,19,49
Public Constructor,"org.apache.wicket.util.template.JavaScriptTemplate.JavaScriptTemplate",,4,10
Public Method,"org.apache.wicket.util.template.JavaScriptTemplate.getAfterTemplateContents",,4,7
Public Method,"org.apache.wicket.util.template.JavaScriptTemplate.getBeforeTemplateContents",,4,7
Public Method,"org.apache.wicket.util.template.JavaScriptTemplate.interpolate",,4,12
Public Class,"org.apache.wicket.util.template.PackagedTextTemplate",2,118,209
Anonymous Class,"org.apache.wicket.util.template.PackagedTextTemplate.(Anon_1)",0,2,2
Private Static Class,"org.apache.wicket.util.template.PackagedTextTemplate.CachedTextTemplate",1,7,8
Constructor,"org.apache.wicket.util.template.PackagedTextTemplate.CachedTextTemplate.CachedTextTemplate",,3,3
Private Static Class,"org.apache.wicket.util.template.PackagedTextTemplate.CachedTextTemplateKey",1,9,12
Constructor,"org.apache.wicket.util.template.PackagedTextTemplate.CachedTextTemplateKey.CachedTextTemplateKey",,4,4
Public Constructor,"org.apache.wicket.util.template.PackagedTextTemplate.PackagedTextTemplate",,4,13
Public Constructor,"org.apache.wicket.util.template.PackagedTextTemplate.PackagedTextTemplate",,4,15
Public Constructor,"org.apache.wicket.util.template.PackagedTextTemplate.PackagedTextTemplate",,44,63
Private Static Class,"org.apache.wicket.util.template.PackagedTextTemplate.TextTemplateCache",1,13,16
Method,"org.apache.wicket.util.template.PackagedTextTemplate.TextTemplateCache.get",,4,4
Method,"org.apache.wicket.util.template.PackagedTextTemplate.TextTemplateCache.put",,4,4
Public Method,"org.apache.wicket.util.template.PackagedTextTemplate.getString",,11,15
Public Method,"org.apache.wicket.util.template.PackagedTextTemplate.interpolate",,10,26
Public Method,"org.apache.wicket.util.template.PackagedTextTemplate.length",,4,7
Public Abstract Class,"org.apache.wicket.util.template.TextTemplate",1,25,75
Public Constructor,"org.apache.wicket.util.template.TextTemplate.TextTemplate",,3,6
Public Constructor,"org.apache.wicket.util.template.TextTemplate.TextTemplate",,4,10
Public Method,"org.apache.wicket.util.template.TextTemplate.asString",,8,19
Public Method,"org.apache.wicket.util.template.TextTemplate.asString",,4,7
Public Abstract Method,"org.apache.wicket.util.template.TextTemplate.getString",,1,6
Public Abstract Method,"org.apache.wicket.util.template.TextTemplate.interpolate",,1,8
Public Abstract Class,"org.apache.wicket.util.template.TextTemplateDecorator",1,82,189
Public Constructor,"org.apache.wicket.util.template.TextTemplateDecorator.TextTemplateDecorator",,8,15
Public Method,"org.apache.wicket.util.template.TextTemplateDecorator.asString",,8,15
Public Method,"org.apache.wicket.util.template.TextTemplateDecorator.asString",,8,15
Public Method,"org.apache.wicket.util.template.TextTemplateDecorator.close",,4,7
Public Method,"org.apache.wicket.util.template.TextTemplateDecorator.equals",,4,7
Public Abstract Method,"org.apache.wicket.util.template.TextTemplateDecorator.getAfterTemplateContents",,1,10
Public Abstract Method,"org.apache.wicket.util.template.TextTemplateDecorator.getBeforeTemplateContents",,1,10
Public Method,"org.apache.wicket.util.template.TextTemplateDecorator.getContentType",,4,7
Public Method,"org.apache.wicket.util.template.TextTemplateDecorator.getInputStream",,4,7
Public Method,"org.apache.wicket.util.template.TextTemplateDecorator.getLocale",,4,7
Public Method,"org.apache.wicket.util.template.TextTemplateDecorator.getString",,4,7
Public Method,"org.apache.wicket.util.template.TextTemplateDecorator.hashCode",,4,7
Public Method,"org.apache.wicket.util.template.TextTemplateDecorator.lastModifiedTime",,4,7
Public Method,"org.apache.wicket.util.template.TextTemplateDecorator.length",,4,7
Public Method,"org.apache.wicket.util.template.TextTemplateDecorator.setCharset",,4,7
Public Method,"org.apache.wicket.util.template.TextTemplateDecorator.setLastModified",,4,7
Public Method,"org.apache.wicket.util.template.TextTemplateDecorator.setLocale",,4,7
Public Method,"org.apache.wicket.util.template.TextTemplateDecorator.toString",,4,7
Public Class,"org.apache.wicket.util.template.TextTemplateHeaderContributor",1,61,162
Private Static Class,"org.apache.wicket.util.template.TextTemplateHeaderContributor.TemplateModel",2,35,63
Protected Constructor,"org.apache.wicket.util.template.TextTemplateHeaderContributor.TemplateModel.TemplateModel",,9,19
Public Method,"org.apache.wicket.util.template.TextTemplateHeaderContributor.TemplateModel.detach",,8,11
Protected Method,"org.apache.wicket.util.template.TextTemplateHeaderContributor.TemplateModel.load",,12,12
Protected Constructor,"org.apache.wicket.util.template.TextTemplateHeaderContributor.TextTemplateHeaderContributor",,4,12
Public Static Method,"org.apache.wicket.util.template.TextTemplateHeaderContributor.forCss",,4,15
Public Static Method,"org.apache.wicket.util.template.TextTemplateHeaderContributor.forCss",,5,20
Public Static Method,"org.apache.wicket.util.template.TextTemplateHeaderContributor.forJavaScript",,5,16
Public Static Method,"org.apache.wicket.util.template.TextTemplateHeaderContributor.forJavaScript",,5,20
Public Class,"org.apache.wicket.util.template.TextTemplateLink",1,9,27
Public Constructor,"org.apache.wicket.util.template.TextTemplateLink.TextTemplateLink",,5,15
Public Class,"org.apache.wicket.util.template.TextTemplateSharedResourceFactory",2,78,156
Public Constructor,"org.apache.wicket.util.template.TextTemplateSharedResourceFactory.TextTemplateSharedResourceFactory",,4,10
Public Constructor,"org.apache.wicket.util.template.TextTemplateSharedResourceFactory.TextTemplateSharedResourceFactory",,5,13
Private Method,"org.apache.wicket.util.template.TextTemplateSharedResourceFactory.encodeValue",,18,25
Public Method,"org.apache.wicket.util.template.TextTemplateSharedResourceFactory.resourceReference",,31,46
Anonymous Class,"org.apache.wicket.util.template.TextTemplateSharedResourceFactory.resourceReference.(Anon_1)",1,17,23
Public Method,"org.apache.wicket.util.template.TextTemplateSharedResourceFactory.resourceReference.(Anon_1).getResourceStream",,15,20
Anonymous Class,"org.apache.wicket.util.template.TextTemplateSharedResourceFactory.resourceReference.(Anon_1).getResourceStream.(Anon_2)",1,10,12
Protected Method,"org.apache.wicket.util.template.TextTemplateSharedResourceFactory.resourceReference.(Anon_1).getResourceStream.(Anon_2).getString",,4,4
Public Method,"org.apache.wicket.util.template.TextTemplateSharedResourceFactory.resourceReference.(Anon_1).getResourceStream.(Anon_2).length",,4,4
Protected Method,"org.apache.wicket.util.template.TextTemplateSharedResourceFactory.sharedResourceName",,14,21
Package,"org.apache.wicket.util.tester",1,2629,5246
Public Class,"org.apache.wicket.util.tester.BaseWicketTester",1,633,1259
Public Constructor,"org.apache.wicket.util.tester.BaseWicketTester.BaseWicketTester",,4,16
Public Constructor,"org.apache.wicket.util.tester.BaseWicketTester.BaseWicketTester",,4,8
Public Constructor,"org.apache.wicket.util.tester.BaseWicketTester.BaseWicketTester",,17,26
Public Constructor,"org.apache.wicket.util.tester.BaseWicketTester.BaseWicketTester",,4,16
Anonymous Class,"org.apache.wicket.util.tester.BaseWicketTester.BaseWicketTester.(Anon_1)",1,12,20
Public Method,"org.apache.wicket.util.tester.BaseWicketTester.BaseWicketTester.(Anon_1).getHomePage",,4,7
Protected Method,"org.apache.wicket.util.tester.BaseWicketTester.BaseWicketTester.(Anon_1).newSessionStore",,4,6
Protected Method,"org.apache.wicket.util.tester.BaseWicketTester.BaseWicketTester.(Anon_1).outputDevelopmentModeWarning",,3,4
Public Static Class,"org.apache.wicket.util.tester.BaseWicketTester.DummyWebApplication",1,14,22
Public Method,"org.apache.wicket.util.tester.BaseWicketTester.DummyWebApplication.getHomePage",,4,4
Protected Method,"org.apache.wicket.util.tester.BaseWicketTester.DummyWebApplication.newSessionStore",,4,6
Protected Method,"org.apache.wicket.util.tester.BaseWicketTester.DummyWebApplication.outputDevelopmentModeWarning",,3,4
Private Static Class,"org.apache.wicket.util.tester.BaseWicketTester.TestPageSource",1,13,24
Private Constructor,"org.apache.wicket.util.tester.BaseWicketTester.TestPageSource.TestPageSource",,4,9
Public Method,"org.apache.wicket.util.tester.BaseWicketTester.TestPageSource.getTestPage",,4,4
Public Method,"org.apache.wicket.util.tester.BaseWicketTester.assertListView",,5,13
Public Method,"org.apache.wicket.util.tester.BaseWicketTester.assertResultPage",,5,19
Public Method,"org.apache.wicket.util.tester.BaseWicketTester.clickLink",,4,13
Public Method,"org.apache.wicket.util.tester.BaseWicketTester.clickLink",,87,152
Private Method,"org.apache.wicket.util.tester.BaseWicketTester.convertoUnexpect",,4,10
Public Method,"org.apache.wicket.util.tester.BaseWicketTester.debugComponentTrees",,4,7
Public Method,"org.apache.wicket.util.tester.BaseWicketTester.debugComponentTrees",,12,19
Public Method,"org.apache.wicket.util.tester.BaseWicketTester.dumpPage",,4,7
Public Method,"org.apache.wicket.util.tester.BaseWicketTester.executeAjaxEvent",,5,17
Public Method,"org.apache.wicket.util.tester.BaseWicketTester.executeAjaxEvent",,48,106
Public Method,"org.apache.wicket.util.tester.BaseWicketTester.executeBehavior",,9,16
Public Method,"org.apache.wicket.util.tester.BaseWicketTester.executeListener",,6,13
Private Method,"org.apache.wicket.util.tester.BaseWicketTester.fail",,4,4
Public Method,"org.apache.wicket.util.tester.BaseWicketTester.getComponentFromLastRenderedPage",,15,25
Public Method,"org.apache.wicket.util.tester.BaseWicketTester.getContentDispositionFromResponseHeader",,4,9
Public Method,"org.apache.wicket.util.tester.BaseWicketTester.getContentLengthFromResponseHeader",,9,14
Public Method,"org.apache.wicket.util.tester.BaseWicketTester.getContentTypeFromResponseHeader",,9,14
Public Method,"org.apache.wicket.util.tester.BaseWicketTester.getLastModifiedFromResponseHeader",,4,9
Public Method,"org.apache.wicket.util.tester.BaseWicketTester.getMessages",,18,28
Anonymous Class,"org.apache.wicket.util.tester.BaseWicketTester.getMessages.(Anon_5)",1,6,7
Public Method,"org.apache.wicket.util.tester.BaseWicketTester.getMessages.(Anon_5).accept",,4,4
Public Method,"org.apache.wicket.util.tester.BaseWicketTester.getTagById",,4,12
Public Method,"org.apache.wicket.util.tester.BaseWicketTester.getTagByWicketId",,5,14
Public Method,"org.apache.wicket.util.tester.BaseWicketTester.hasLabel",,5,14
Public Method,"org.apache.wicket.util.tester.BaseWicketTester.hasNoErrorMessage",,6,11
Public Method,"org.apache.wicket.util.tester.BaseWicketTester.hasNoInfoMessage",,6,11
Public Method,"org.apache.wicket.util.tester.BaseWicketTester.ifContains",,5,12
Public Method,"org.apache.wicket.util.tester.BaseWicketTester.isComponent",,7,16
Public Method,"org.apache.wicket.util.tester.BaseWicketTester.isComponentOnAjaxResponse",,37,63
Private Method,"org.apache.wicket.util.tester.BaseWicketTester.isEqual",,13,13
Public Method,"org.apache.wicket.util.tester.BaseWicketTester.isInvisible",,4,11
Private Method,"org.apache.wicket.util.tester.BaseWicketTester.isNull",,8,8
Public Method,"org.apache.wicket.util.tester.BaseWicketTester.isPageLink",,23,32
Public Method,"org.apache.wicket.util.tester.BaseWicketTester.isRenderedPage",,14,23
Public Method,"org.apache.wicket.util.tester.BaseWicketTester.isResultPage",,5,15
Private Method,"org.apache.wicket.util.tester.BaseWicketTester.isTrue",,8,8
Public Method,"org.apache.wicket.util.tester.BaseWicketTester.isVisible",,10,18
Public Method,"org.apache.wicket.util.tester.BaseWicketTester.newFormTester",,4,13
Public Method,"org.apache.wicket.util.tester.BaseWicketTester.newFormTester",,5,16
Private Method,"org.apache.wicket.util.tester.BaseWicketTester.notNull",,7,7
Public Method,"org.apache.wicket.util.tester.BaseWicketTester.setParameterForNextRequest",,21,35
Public Method,"org.apache.wicket.util.tester.BaseWicketTester.startComponent",,8,21
Public Method,"org.apache.wicket.util.tester.BaseWicketTester.startPage",,8,29
Public Method,"org.apache.wicket.util.tester.BaseWicketTester.startPage",,5,12
Public Method,"org.apache.wicket.util.tester.BaseWicketTester.startPage",,5,14
Public Method,"org.apache.wicket.util.tester.BaseWicketTester.startPage",,4,11
Public Method,"org.apache.wicket.util.tester.BaseWicketTester.startPanel",,11,32
Public Method,"org.apache.wicket.util.tester.BaseWicketTester.startPanel",,42,51
Anonymous Class,"org.apache.wicket.util.tester.BaseWicketTester.startPanel.(Anon_2)",1,6,7
Public Method,"org.apache.wicket.util.tester.BaseWicketTester.startPanel.(Anon_2).getTestPage",,4,4
Anonymous Class,"org.apache.wicket.util.tester.BaseWicketTester.startPanel.(Anon_3)",1,37,39
Public Method,"org.apache.wicket.util.tester.BaseWicketTester.startPanel.(Anon_3).getTestPage",,35,36
Anonymous Class,"org.apache.wicket.util.tester.BaseWicketTester.startPanel.(Anon_3).getTestPage.(Anon_4)",6,30,31
Public Method,"org.apache.wicket.util.tester.BaseWicketTester.startPanel.(Anon_3).getTestPage.(Anon_4).getTestPanel",,28,28
Private Method,"org.apache.wicket.util.tester.BaseWicketTester.submitAjaxFormSubmitBehavior",,32,48
Anonymous Class,"org.apache.wicket.util.tester.BaseWicketTester.submitAjaxFormSubmitBehavior.(Anon_6)",3,14,19
Public Method,"org.apache.wicket.util.tester.BaseWicketTester.submitAjaxFormSubmitBehavior.(Anon_6).onFormComponent",,13,18
Public Method,"org.apache.wicket.util.tester.BaseWicketTester.submitForm",,5,11
Public Class,"org.apache.wicket.util.tester.BlockedResourceLinkPage",1,9,18
Public Constructor,"org.apache.wicket.util.tester.BlockedResourceLinkPage.BlockedResourceLinkPage",,5,8
Public Class,"org.apache.wicket.util.tester.DummyHomePage",1,31,69
Public Constructor,"org.apache.wicket.util.tester.DummyHomePage.DummyHomePage",,5,9
Public Class,"org.apache.wicket.util.tester.DummyHomePage.TestLink",1,12,23
Public Constructor,"org.apache.wicket.util.tester.DummyHomePage.TestLink.TestLink",,4,10
Public Method,"org.apache.wicket.util.tester.DummyHomePage.TestLink.onClick",,4,4
Public Method,"org.apache.wicket.util.tester.DummyHomePage.getTestPageLink",,4,9
Public Method,"org.apache.wicket.util.tester.DummyHomePage.setTestPageSource",,4,10
Public Class,"org.apache.wicket.util.tester.DummyPanelPage",1,9,24
Public Constructor,"org.apache.wicket.util.tester.DummyPanelPage.DummyPanelPage",,4,10
Public Class,"org.apache.wicket.util.tester.ExternalPageViewer",1,89,160
Public Constructor,"org.apache.wicket.util.tester.ExternalPageViewer.ExternalPageViewer",,4,8
Private Method,"org.apache.wicket.util.tester.ExternalPageViewer.convertoUnexpect",,4,9
Private Method,"org.apache.wicket.util.tester.ExternalPageViewer.getBrowserPath",,13,17
Protected Method,"org.apache.wicket.util.tester.ExternalPageViewer.getHtmlEncoding",,4,9
Protected Method,"org.apache.wicket.util.tester.ExternalPageViewer.getTemperaryDumpHtmlFileName",,4,11
Private Method,"org.apache.wicket.util.tester.ExternalPageViewer.getThisClassFileURL",,6,10
Public Static Method,"org.apache.wicket.util.tester.ExternalPageViewer.registerBrowserPath",,4,9
Public Method,"org.apache.wicket.util.tester.ExternalPageViewer.viewInBrowser",,40,56
Public Class,"org.apache.wicket.util.tester.FormTester",1,387,679
Protected Abstract Class,"org.apache.wicket.util.tester.FormTester.ChoiceSelector",4,98,150
Protected Constructor,"org.apache.wicket.util.tester.FormTester.ChoiceSelector.ChoiceSelector",,4,10
Private Class,"org.apache.wicket.util.tester.FormTester.ChoiceSelector.SearchOptionByIndexVisitor",1,22,31
Private Constructor,"org.apache.wicket.util.tester.FormTester.ChoiceSelector.SearchOptionByIndexVisitor.SearchOptionByIndexVisitor",,5,5
Public Method,"org.apache.wicket.util.tester.FormTester.ChoiceSelector.SearchOptionByIndexVisitor.component",,12,15
Protected Abstract Method,"org.apache.wicket.util.tester.FormTester.ChoiceSelector.assignValueToFormComponent",,1,9
Protected Method,"org.apache.wicket.util.tester.FormTester.ChoiceSelector.doSelect",,35,41
Private Method,"org.apache.wicket.util.tester.FormTester.ChoiceSelector.selectAbstractChoice",,32,45
Private Class,"org.apache.wicket.util.tester.FormTester.ChoiceSelectorFactory",2,61,122
Private Class,"org.apache.wicket.util.tester.FormTester.ChoiceSelectorFactory.MultipleChoiceSelector",1,16,32
Protected Constructor,"org.apache.wicket.util.tester.FormTester.ChoiceSelectorFactory.MultipleChoiceSelector.MultipleChoiceSelector",,9,15
Protected Method,"org.apache.wicket.util.tester.FormTester.ChoiceSelectorFactory.MultipleChoiceSelector.assignValueToFormComponent",,4,10
Private Class,"org.apache.wicket.util.tester.FormTester.ChoiceSelectorFactory.SingleChoiceSelector",1,11,26
Protected Constructor,"org.apache.wicket.util.tester.FormTester.ChoiceSelectorFactory.SingleChoiceSelector.SingleChoiceSelector",,4,10
Protected Method,"org.apache.wicket.util.tester.FormTester.ChoiceSelectorFactory.SingleChoiceSelector.assignValueToFormComponent",,4,9
Private Method,"org.apache.wicket.util.tester.FormTester.ChoiceSelectorFactory.allowMultipleChoice",,5,12
Protected Method,"org.apache.wicket.util.tester.FormTester.ChoiceSelectorFactory.create",,22,30
Protected Method,"org.apache.wicket.util.tester.FormTester.ChoiceSelectorFactory.createForMultiple",,4,11
Protected Constructor,"org.apache.wicket.util.tester.FormTester.FormTester",,61,81
Anonymous Class,"org.apache.wicket.util.tester.FormTester.FormTester.(Anon_1)",9,51,55
Public Method,"org.apache.wicket.util.tester.FormTester.FormTester.(Anon_1).onFormComponent",,50,54
Anonymous Class,"org.apache.wicket.util.tester.FormTester.FormTester.(Anon_1).onFormComponent.(Anon_2)",2,9,9
Public Method,"org.apache.wicket.util.tester.FormTester.FormTester.(Anon_1).onFormComponent.(Anon_2).component",,8,8
Private Method,"org.apache.wicket.util.tester.FormTester.addFormComponentValue",,17,27
Private Method,"org.apache.wicket.util.tester.FormTester.checkClosed",,8,12
Private Method,"org.apache.wicket.util.tester.FormTester.fail",,4,4
Public Method,"org.apache.wicket.util.tester.FormTester.getForm",,4,9
Public Method,"org.apache.wicket.util.tester.FormTester.getTextComponentValue",,9,16
Private Method,"org.apache.wicket.util.tester.FormTester.isMultiPart",,21,21
Private Method,"org.apache.wicket.util.tester.FormTester.parameterExist",,6,13
Public Method,"org.apache.wicket.util.tester.FormTester.select",,26,41
Public Method,"org.apache.wicket.util.tester.FormTester.selectMultiple",,9,23
Public Method,"org.apache.wicket.util.tester.FormTester.setFile",,13,28
Private Method,"org.apache.wicket.util.tester.FormTester.setFormComponentValue",,4,12
Private Method,"org.apache.wicket.util.tester.FormTester.setFormSubmittingComponentValue",,4,12
Public Method,"org.apache.wicket.util.tester.FormTester.setValue",,13,23
Public Method,"org.apache.wicket.util.tester.FormTester.submit",,16,21
Public Method,"org.apache.wicket.util.tester.FormTester.submit",,5,19
Public Class,"org.apache.wicket.util.tester.FormTesterTest",1,82,134
Public Constructor,"org.apache.wicket.util.tester.FormTesterTest.FormTesterTest",,4,7
Public Method,"org.apache.wicket.util.tester.FormTesterTest.testAddBinaryFile",,24,37
Public Method,"org.apache.wicket.util.tester.FormTesterTest.testAddFile",,22,35
Public Method,"org.apache.wicket.util.tester.FormTesterTest.testFormTester",,19,25
Public Method,"org.apache.wicket.util.tester.FormTesterTest.testSubmitWithoutUploadFile",,10,17
Public Interface,"org.apache.wicket.util.tester.ITestPageSource",0,4,9
Abstract Method,"org.apache.wicket.util.tester.ITestPageSource.getTestPage",,1,6
Public Class,"org.apache.wicket.util.tester.MockAjaxFormPage",1,40,65
Public Constructor,"org.apache.wicket.util.tester.MockAjaxFormPage.MockAjaxFormPage",,23,27
Anonymous Class,"org.apache.wicket.util.tester.MockAjaxFormPage.MockAjaxFormPage.(Anon_1)",1,8,9
Protected Method,"org.apache.wicket.util.tester.MockAjaxFormPage.MockAjaxFormPage.(Anon_1).onEvent",,6,6
Private Static Class,"org.apache.wicket.util.tester.MockAjaxFormPage.MockDomainObject",1,13,27
Public Method,"org.apache.wicket.util.tester.MockAjaxFormPage.MockDomainObject.getText",,4,9
Public Method,"org.apache.wicket.util.tester.MockAjaxFormPage.MockDomainObject.setText",,4,10
Public Class,"org.apache.wicket.util.tester.MockFormFileUploadPage",1,47,84
Public Static Class,"org.apache.wicket.util.tester.MockFormFileUploadPage.MockDomainObjectFileUpload",1,13,27
Public Method,"org.apache.wicket.util.tester.MockFormFileUploadPage.MockDomainObjectFileUpload.getText",,4,7
Public Method,"org.apache.wicket.util.tester.MockFormFileUploadPage.MockDomainObjectFileUpload.setText",,4,7
Public Constructor,"org.apache.wicket.util.tester.MockFormFileUploadPage.MockFormFileUploadPage",,19,23
Anonymous Class,"org.apache.wicket.util.tester.MockFormFileUploadPage.MockFormFileUploadPage.(Anon_1)",1,6,7
Protected Method,"org.apache.wicket.util.tester.MockFormFileUploadPage.MockFormFileUploadPage.(Anon_1).onSubmit",,4,4
Public Method,"org.apache.wicket.util.tester.MockFormFileUploadPage.getDomainObject",,4,7
Public Method,"org.apache.wicket.util.tester.MockFormFileUploadPage.getFileUpload",,4,7
Public Class,"org.apache.wicket.util.tester.MockFormPage",1,50,94
Public Class,"org.apache.wicket.util.tester.MockFormPage.MockDomainObject",1,31,59
Public Method,"org.apache.wicket.util.tester.MockFormPage.MockDomainObject.getText",,4,7
Public Method,"org.apache.wicket.util.tester.MockFormPage.MockDomainObject.getTextarea",,4,7
Public Method,"org.apache.wicket.util.tester.MockFormPage.MockDomainObject.isCheckbox",,4,7
Public Method,"org.apache.wicket.util.tester.MockFormPage.MockDomainObject.setCheckbox",,4,7
Public Method,"org.apache.wicket.util.tester.MockFormPage.MockDomainObject.setText",,4,7
Public Method,"org.apache.wicket.util.tester.MockFormPage.MockDomainObject.setTextarea",,4,7
Public Constructor,"org.apache.wicket.util.tester.MockFormPage.MockFormPage",,10,14
Public Method,"org.apache.wicket.util.tester.MockFormPage.getDomainObject",,4,7
Public Class,"org.apache.wicket.util.tester.MockPageParameterPage",1,18,37
Public Static Class,"org.apache.wicket.util.tester.MockPageParameterPage.MockInnerClassPage",1,8,15
Public Constructor,"org.apache.wicket.util.tester.MockPageParameterPage.MockInnerClassPage.MockInnerClassPage",,4,7
Public Constructor,"org.apache.wicket.util.tester.MockPageParameterPage.MockPageParameterPage",,6,11
Public Class,"org.apache.wicket.util.tester.MockPageWithFormAndAjaxFormSubmitBehavior",1,52,97
Public Constructor,"org.apache.wicket.util.tester.MockPageWithFormAndAjaxFormSubmitBehavior.MockPageWithFormAndAjaxFormSubmitBehavior",,20,29
Anonymous Class,"org.apache.wicket.util.tester.MockPageWithFormAndAjaxFormSubmitBehavior.MockPageWithFormAndAjaxFormSubmitBehavior.(Anon_1)",1,9,11
Protected Method,"org.apache.wicket.util.tester.MockPageWithFormAndAjaxFormSubmitBehavior.MockPageWithFormAndAjaxFormSubmitBehavior.(Anon_1).onError",,3,3
Protected Method,"org.apache.wicket.util.tester.MockPageWithFormAndAjaxFormSubmitBehavior.MockPageWithFormAndAjaxFormSubmitBehavior.(Anon_1).onSubmit",,4,4
Public Static Class,"org.apache.wicket.util.tester.MockPageWithFormAndAjaxFormSubmitBehavior.Pojo",1,17,35
Public Constructor,"org.apache.wicket.util.tester.MockPageWithFormAndAjaxFormSubmitBehavior.Pojo.Pojo",,4,9
Public Method,"org.apache.wicket.util.tester.MockPageWithFormAndAjaxFormSubmitBehavior.Pojo.getName",,4,7
Public Method,"org.apache.wicket.util.tester.MockPageWithFormAndAjaxFormSubmitBehavior.Pojo.setName",,4,7
Public Method,"org.apache.wicket.util.tester.MockPageWithFormAndAjaxFormSubmitBehavior.getPojo",,4,7
Public Method,"org.apache.wicket.util.tester.MockPageWithFormAndAjaxFormSubmitBehavior.isExecuted",,4,7
Public Class,"org.apache.wicket.util.tester.MockPageWithFormAndCheckGroup",1,29,52
Public Constructor,"org.apache.wicket.util.tester.MockPageWithFormAndCheckGroup.MockPageWithFormAndCheckGroup",,16,24
Anonymous Class,"org.apache.wicket.util.tester.MockPageWithFormAndCheckGroup.MockPageWithFormAndCheckGroup.(Anon_1)",1,5,6
Protected Method,"org.apache.wicket.util.tester.MockPageWithFormAndCheckGroup.MockPageWithFormAndCheckGroup.(Anon_1).onSubmit",,3,3
Public Method,"org.apache.wicket.util.tester.MockPageWithFormAndCheckGroup.getSelected",,4,7
Public Method,"org.apache.wicket.util.tester.MockPageWithFormAndCheckGroup.setSelected",,4,7
Public Class,"org.apache.wicket.util.tester.MockResourceLinkPage",1,8,17
Public Constructor,"org.apache.wicket.util.tester.MockResourceLinkPage.MockResourceLinkPage",,4,7
Public Class,"org.apache.wicket.util.tester.Result",1,32,66
Private Constructor,"org.apache.wicket.util.tester.Result.Result",,5,5
Private Constructor,"org.apache.wicket.util.tester.Result.Result",,5,5
Static Method,"org.apache.wicket.util.tester.Result.fail",,4,11
Public Method,"org.apache.wicket.util.tester.Result.getMessage",,4,9
Static Method,"org.apache.wicket.util.tester.Result.pass",,4,9
Public Method,"org.apache.wicket.util.tester.Result.wasFailed",,4,9
Public Class,"org.apache.wicket.util.tester.TagTester",3,223,417
Private Constructor,"org.apache.wicket.util.tester.TagTester.TagTester",,6,16
Public Static Method,"org.apache.wicket.util.tester.TagTester.createTagByAttribute",,76,101
Public Method,"org.apache.wicket.util.tester.TagTester.getAttribute",,17,29
Public Method,"org.apache.wicket.util.tester.TagTester.getAttributeContains",,16,45
Public Method,"org.apache.wicket.util.tester.TagTester.getAttributeEndsWith",,16,28
Public Method,"org.apache.wicket.util.tester.TagTester.getAttributeIs",,10,22
